"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","NORTHERN COAST","10","MENDOCINO","045","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","NORTHERN COAST","10","MENDOCINO","045","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","4","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","NORTHERN COAST","10","MENDOCINO","045","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","34,683","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","6,502","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","17,231","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)","4,057","25.1"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","38,609","11.9"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","42,835","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","8,152","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","367","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","403","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","117","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","45,689","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","5,475","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","14,089","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","55,372","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","9,683","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","213","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","230","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","99","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","52,243","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","11,183","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","20,677","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","61,470","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","9,227","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","203","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","222","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","96","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","701","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)","661","25.1"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1,489","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","788","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","22","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","35","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","23","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","2,840","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","63","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","73","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","36","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","6,676","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","1,109","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","5,897","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","8,686","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","2,011","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","78","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","102","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","58","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","6,213","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","1,438","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","4,633","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","7,402","11.9"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","8,164","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","1,951","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","64","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","79","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","44","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","24,124","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","15,787","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)","4,494","25.1"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","26,500","11.9"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","28,169","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","4,045","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","133","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","157","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YOLO","113","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","74","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)","1,770","25.1"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","1,871","11.9"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","19","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","24","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","14","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","184,725","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","53,685","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","79,907","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)","4,984","(H)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)","34,170","25.1"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,231","(H)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER, ALONE OR COMBINED WITH OTHER RACES)","1,910","35.9"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","194,847","11.9"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","227,096","10.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","42,371","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","978","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1,206","11.0"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","598","17.5"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING","TOTAL","NOT SPECIFIED","173,229","11.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (ETHNICITY = HISPANIC)","17,790","16.2"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (GENDER = FEMALE)","30,867","25.7"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","196,541","11.9"
